entry_time,exit_time,direction,entry_price,exit_price,pnl_pips,cost_pips,net_pnl_pips,pnl_usd,equity_after,exit_reason
2025-04-21 16:00:00,2025-04-21 18:00:00,long,1.15235,1.14962,-27.29999999999899,0.7,-27.99999999999899,-27.99999999999899,10432.000000000005,signal
2025-04-21 20:30:00,2025-04-22 00:30:00,long,1.15205,1.15007,-19.800000000000928,0.7,-20.500000000000927,-20.500000000000927,10411.500000000004,signal
2025-04-28 08:30:00,2025-04-28 21:00:00,long,1.13786,1.13919,13.299999999998313,0.7,12.599999999998314,12.599999999998314,10424.100000000002,signal
2025-04-29 01:00:00,2025-04-29 02:30:00,long,1.13965,1.13853,-11.200000000000099,0.7,-11.900000000000098,-11.900000000000098,10412.200000000003,signal
2025-04-29 06:30:00,2025-04-29 11:30:00,long,1.14106,1.13859,-24.699999999999722,0.7,-25.39999999999972,-25.39999999999972,10386.800000000003,signal
2025-04-29 13:00:00,2025-04-29 18:30:00,long,1.13837,1.13825,-1.2000000000012,0.7,-1.9000000000012,-1.9000000000012,10384.900000000001,signal
2025-05-02 07:30:00,2025-05-02 09:30:00,long,1.13725,1.1329,-43.50000000000076,0.7,-44.20000000000076,-44.20000000000076,10340.7,signal
2025-05-06 22:00:00,2025-05-07 09:00:00,long,1.1348,1.13442,-3.8000000000004697,0.7,-4.50000000000047,-4.50000000000047,10336.2,signal
2025-05-22 12:30:00,2025-05-23 07:30:00,long,1.1278,1.13143,36.30000000000022,0.7,35.600000000000215,35.60000000000022,10371.800000000001,signal
2025-05-23 08:00:00,2025-05-26 02:30:00,long,1.13346,1.13845,49.900000000000496,0.7,49.20000000000049,49.2000000000005,10421.000000000002,signal
2025-05-26 08:30:00,2025-05-26 09:00:00,long,1.13842,1.13807,-3.5000000000007248,0.7,-4.200000000000725,-4.200000000000725,10416.800000000001,signal
2025-05-26 13:30:00,2025-05-26 22:30:00,long,1.13853,1.13783,-7.0000000000014495,0.7,-7.70000000000145,-7.70000000000145,10409.1,signal
2025-05-30 08:30:00,2025-05-30 14:30:00,long,1.1352,1.13467,-5.299999999999194,0.7,-5.999999999999194,-5.999999999999194,10403.1,signal
2025-06-01 14:00:00,2025-06-01 15:30:00,long,1.13507,1.13457,-4.999999999999449,0.7,-5.6999999999994495,-5.6999999999994495,10397.400000000001,signal
2025-06-01 16:00:00,2025-06-02 19:30:00,long,1.13511,1.14278,76.69999999999843,0.7,75.99999999999842,75.99999999999844,10473.4,signal
2025-06-03 14:30:00,2025-06-03 22:30:00,long,1.1374,1.13667,-7.299999999998974,0.7,-7.999999999998974,-7.999999999998974,10465.400000000001,signal
2025-06-04 00:30:00,2025-06-04 22:30:00,long,1.13779,1.14103,32.399999999999096,0.7,31.699999999999097,31.699999999999097,10497.1,signal
2025-06-05 01:00:00,2025-06-05 02:30:00,long,1.14218,1.14128,-8.999999999999009,0.7,-9.699999999999008,-9.699999999999008,10487.400000000001,signal
2025-06-05 03:00:00,2025-06-05 20:00:00,long,1.14192,1.1435,15.799999999999148,0.7,15.099999999999149,15.099999999999149,10502.5,signal
2025-06-08 16:30:00,2025-06-08 18:00:00,long,1.14066,1.13985,-8.099999999999774,0.7,-8.799999999999773,-8.799999999999773,10493.7,signal
2025-06-08 19:30:00,2025-06-09 06:00:00,long,1.14152,1.14087,-6.500000000000394,0.7,-7.2000000000003945,-7.2000000000003945,10486.5,signal
2025-06-09 08:30:00,2025-06-09 19:00:00,long,1.14078,1.14159,8.100000000001994,0.7,7.400000000001994,7.400000000001994,10493.900000000001,signal
2025-06-10 03:30:00,2025-06-10 19:30:00,long,1.14165,1.14084,-8.099999999999774,0.7,-8.799999999999773,-8.799999999999773,10485.100000000002,signal
2025-06-11 02:00:00,2025-06-12 18:30:00,long,1.14282,1.15587,130.50000000000006,0.7,129.80000000000007,129.80000000000007,10614.900000000001,signal
2025-06-13 13:30:00,2025-06-15 13:00:00,long,1.155,1.15305,-19.500000000001183,0.7,-20.200000000001182,-20.200000000001182,10594.7,signal
2025-06-15 18:00:00,2025-06-15 18:30:00,long,1.15404,1.15347,-5.699999999999594,0.7,-6.3999999999995945,-6.3999999999995945,10588.300000000001,signal
2025-06-15 23:00:00,2025-06-16 13:00:00,long,1.15557,1.15679,12.199999999999989,0.7,11.49999999999999,11.49999999999999,10599.800000000001,signal
2025-06-16 22:00:00,2025-06-16 23:30:00,long,1.15642,1.15578,-6.399999999999739,0.7,-7.099999999999739,-7.099999999999739,10592.7,signal
2025-06-17 04:30:00,2025-06-17 06:30:00,long,1.15681,1.15503,-17.799999999998928,0.7,-18.499999999998927,-18.499999999998927,10574.200000000003,signal
2025-06-19 17:00:00,2025-06-20 08:00:00,long,1.15091,1.1508,-1.100000000000545,0.7,-1.800000000000545,-1.800000000000545,10572.400000000001,signal
2025-06-20 09:00:00,2025-06-22 15:00:00,long,1.15224,1.14712,-51.20000000000013,0.7,-51.900000000000134,-51.900000000000134,10520.500000000002,signal
2025-06-22 23:30:00,2025-06-23 01:00:00,long,1.15129,1.14962,-16.699999999998383,0.7,-17.399999999998382,-17.399999999998382,10503.100000000004,signal
2025-06-23 08:00:00,2025-06-24 07:00:00,long,1.15299,1.15831,53.19999999999991,0.7,52.49999999999991,52.499999999999915,10555.600000000004,signal
2025-06-24 08:00:00,2025-06-24 15:00:00,long,1.16329,1.16045,-28.399999999999537,0.7,-29.099999999999536,-29.099999999999536,10526.500000000004,signal
2025-06-24 17:00:00,2025-06-24 23:00:00,long,1.16123,1.16109,-1.40000000000029,0.7,-2.10000000000029,-2.10000000000029,10524.400000000003,signal
2025-06-24 23:30:00,2025-06-25 00:30:00,long,1.16192,1.16073,-11.900000000000244,0.7,-12.600000000000243,-12.600000000000243,10511.800000000003,signal
2025-06-25 08:00:00,2025-06-26 13:30:00,long,1.16147,1.17043,89.60000000000079,0.7,88.90000000000079,88.90000000000079,10600.700000000004,signal
2025-06-26 21:00:00,2025-06-26 22:00:00,long,1.17076,1.16921,-15.499999999999403,0.7,-16.199999999999402,-16.199999999999402,10584.500000000005,signal
2025-06-27 00:30:00,2025-06-27 11:30:00,long,1.17187,1.1702,-16.700000000000603,0.7,-17.400000000000603,-17.400000000000603,10567.100000000004,signal
2025-06-27 14:30:00,2025-06-29 21:00:00,long,1.17189,1.17178,-1.100000000000545,0.7,-1.800000000000545,-1.800000000000545,10565.300000000003,signal
2025-06-29 22:30:00,2025-06-30 02:00:00,long,1.17301,1.17193,-10.80000000000192,0.7,-11.500000000001918,-11.500000000001918,10553.800000000001,signal
2025-06-30 02:30:00,2025-06-30 06:00:00,long,1.17295,1.1714,-15.499999999999403,0.7,-16.199999999999402,-16.199999999999402,10537.600000000002,signal
2025-06-30 08:00:00,2025-07-01 08:30:00,long,1.17355,1.17796,44.099999999998026,0.7,43.39999999999802,43.39999999999803,10581.0,signal
2025-07-01 13:30:00,2025-07-01 23:00:00,long,1.1791,1.17926,1.5999999999993797,0.7,0.8999999999993797,0.8999999999993797,10581.9,signal
2025-07-02 09:30:00,2025-07-02 21:30:00,long,1.17892,1.17916,2.4000000000001798,0.7,1.7000000000001798,1.7000000000001798,10583.6,signal
2025-07-03 00:00:00,2025-07-03 03:00:00,long,1.17966,1.17899,-6.699999999999484,0.7,-7.399999999999484,-7.399999999999484,10576.2,signal
2025-07-03 14:30:00,2025-07-04 01:30:00,long,1.17593,1.17696,10.300000000000864,0.7,9.600000000000865,9.600000000000865,10585.800000000001,signal
2025-07-04 03:00:00,2025-07-04 06:00:00,long,1.17756,1.17666,-8.999999999999009,0.7,-9.699999999999008,-9.699999999999008,10576.100000000002,signal
2025-07-04 07:30:00,2025-07-04 14:00:00,long,1.17795,1.17725,-7.0000000000014495,0.7,-7.70000000000145,-7.70000000000145,10568.400000000001,signal
2025-07-22 07:30:00,2025-07-22 23:30:00,long,1.17043,1.17303,25.999999999999357,0.7,25.299999999999358,25.299999999999358,10593.7,signal
2025-07-23 00:30:00,2025-07-23 02:30:00,long,1.17423,1.17329,-9.40000000000163,0.7,-10.100000000001629,-10.100000000001629,10583.599999999999,signal
2025-07-23 09:00:00,2025-07-24 00:30:00,long,1.17336,1.17571,23.500000000000743,0.7,22.800000000000743,22.800000000000743,10606.4,signal
2025-07-24 07:30:00,2025-07-24 13:30:00,long,1.17714,1.1758,-13.400000000001189,0.7,-14.100000000001188,-14.100000000001188,10592.3,signal
2025-07-25 01:30:00,2025-07-25 02:00:00,long,1.17527,1.17463,-6.399999999999739,0.7,-7.099999999999739,-7.099999999999739,10585.199999999999,signal
2025-07-25 06:00:00,2025-07-25 06:30:00,long,1.17224,1.17183,-4.100000000000215,0.7,-4.800000000000215,-4.800000000000215,10580.399999999998,signal
2025-07-25 08:00:00,2025-07-25 14:00:00,long,1.17333,1.17384,5.1000000000001044,0.7,4.400000000000104,4.400000000000104,10584.799999999997,signal
2025-07-27 13:00:00,2025-07-27 22:30:00,long,1.1756,1.17474,-8.60000000000083,0.7,-9.300000000000828,-9.300000000000828,10575.499999999996,signal
2025-07-29 04:30:00,2025-07-29 18:00:00,short,1.1574,1.15615,12.499999999999734,0.7,11.799999999999734,11.799999999999734,10587.299999999996,signal
2025-07-29 22:30:00,2025-07-30 01:00:00,short,1.15511,1.15626,-11.499999999999844,0.7,-12.199999999999843,-12.199999999999843,10575.099999999995,signal
2025-07-30 03:00:00,2025-07-31 00:30:00,short,1.15514,1.14585,92.9000000000002,0.7,92.2000000000002,92.2000000000002,10667.299999999996,signal
2025-07-31 03:00:00,2025-07-31 05:30:00,short,1.14391,1.14494,-10.300000000000864,0.7,-11.000000000000863,-11.000000000000863,10656.299999999996,signal
2025-07-31 06:00:00,2025-07-31 23:30:00,short,1.14355,1.14306,4.900000000001015,0.7,4.2000000000010145,4.2000000000010145,10660.499999999996,signal
2025-08-05 02:30:00,2025-08-05 07:00:00,short,1.15367,1.15506,-13.900000000000023,0.7,-14.600000000000023,-14.600000000000023,10645.899999999996,signal
2025-08-07 14:00:00,2025-08-07 23:00:00,long,1.16703,1.16438,-26.500000000000412,0.7,-27.20000000000041,-27.20000000000041,10618.699999999995,signal
2025-08-08 01:30:00,2025-08-08 02:30:00,long,1.16591,1.16371,-21.999999999999797,0.7,-22.699999999999797,-22.699999999999797,10595.999999999996,signal
2025-08-08 08:00:00,2025-08-08 13:00:00,long,1.16544,1.16417,-12.700000000001044,0.7,-13.400000000001043,-13.400000000001043,10582.599999999995,signal
2025-08-10 19:00:00,2025-08-11 01:30:00,long,1.16507,1.16471,-3.60000000000138,0.7,-4.30000000000138,-4.30000000000138,10578.299999999994,signal
2025-08-12 06:30:00,2025-08-13 12:00:00,long,1.16424,1.16984,56.00000000000049,0.7,55.30000000000049,55.300000000000495,10633.599999999995,signal
2025-08-13 14:30:00,2025-08-13 21:00:00,long,1.17081,1.17025,-5.599999999998939,0.7,-6.299999999998939,-6.299999999998939,10627.299999999996,signal
2025-08-14 21:00:00,2025-08-17 19:00:00,long,1.16598,1.16956,35.799999999999166,0.7,35.09999999999916,35.09999999999916,10662.399999999994,signal
2025-08-17 21:00:00,2025-08-18 00:00:00,long,1.17037,1.16963,-7.399999999999629,0.7,-8.099999999999628,-8.099999999999628,10654.299999999994,signal
2025-08-18 06:30:00,2025-08-18 08:30:00,long,1.16764,1.16641,-12.300000000000644,0.7,-13.000000000000643,-13.000000000000643,10641.299999999994,signal
2025-08-20 11:30:00,2025-08-20 12:30:00,long,1.16714,1.16548,-16.599999999999948,0.7,-17.299999999999947,-17.299999999999947,10623.999999999995,signal
2025-08-22 08:00:00,2025-08-25 03:00:00,long,1.16891,1.16979,8.80000000000214,0.7,8.10000000000214,8.10000000000214,10632.099999999997,signal
2025-08-25 07:30:00,2025-08-25 08:30:00,long,1.17029,1.169,-12.900000000000134,0.7,-13.600000000000133,-13.600000000000133,10618.499999999996,signal
2025-08-29 01:30:00,2025-08-29 04:30:00,long,1.1676,1.16676,-8.399999999999519,0.7,-9.099999999999518,-9.099999999999518,10609.399999999996,signal
2025-08-29 08:00:00,2025-09-01 06:30:00,long,1.16855,1.17072,21.700000000000053,0.7,21.000000000000053,21.000000000000053,10630.399999999996,signal
2025-09-01 13:00:00,2025-09-01 18:30:00,long,1.17103,1.17043,-5.999999999999339,0.7,-6.699999999999339,-6.699999999999339,10623.699999999997,signal
2025-09-04 19:00:00,2025-09-07 14:30:00,long,1.16633,1.17057,42.40000000000021,0.7,41.70000000000021,41.700000000000216,10665.399999999998,signal
2025-09-07 15:30:00,2025-09-07 16:30:00,long,1.17167,1.17059,-10.799999999999699,0.7,-11.499999999999698,-11.499999999999698,10653.899999999998,signal
2025-09-07 18:30:00,2025-09-07 21:30:00,long,1.17129,1.17094,-3.4999999999985043,0.7,-4.1999999999985045,-4.1999999999985045,10649.699999999999,signal
2025-09-07 22:30:00,2025-09-09 01:30:00,long,1.17129,1.17529,40.000000000000036,0.7,39.30000000000003,39.30000000000003,10688.999999999998,signal
2025-09-09 03:00:00,2025-09-09 04:30:00,long,1.17667,1.1754,-12.700000000001044,0.7,-13.400000000001043,-13.400000000001043,10675.599999999997,signal
2025-09-10 07:00:00,2025-09-10 10:30:00,long,1.17151,1.17055,-9.600000000000719,0.7,-10.300000000000718,-10.300000000000718,10665.299999999996,signal
2025-09-11 06:30:00,2025-09-11 21:00:00,long,1.17149,1.17243,9.40000000000163,0.7,8.70000000000163,8.70000000000163,10673.999999999996,signal
2025-09-11 23:00:00,2025-09-12 02:30:00,long,1.17274,1.17173,-10.099999999999554,0.7,-10.799999999999553,-10.799999999999553,10663.199999999997,signal
2025-09-12 04:30:00,2025-09-12 05:30:00,long,1.17338,1.17211,-12.700000000001044,0.7,-13.400000000001043,-13.400000000001043,10649.799999999996,signal
2025-09-12 08:00:00,2025-09-14 15:30:00,long,1.17248,1.17278,2.9999999999996696,0.7,2.2999999999996694,2.2999999999996694,10652.099999999995,signal
2025-09-14 16:00:00,2025-09-14 17:00:00,long,1.17325,1.17265,-5.999999999999339,0.7,-6.699999999999339,-6.699999999999339,10645.399999999996,signal
2025-09-14 21:00:00,2025-09-15 00:00:00,long,1.17322,1.1719,-13.199999999999878,0.7,-13.899999999999878,-13.899999999999878,10631.499999999996,signal
2025-09-15 01:00:00,2025-09-17 01:00:00,long,1.17368,1.18418,104.99999999999953,0.7,104.29999999999953,104.29999999999954,10735.799999999996,signal
2025-09-17 07:30:00,2025-09-17 13:30:00,long,1.18498,1.18245,-25.299999999999212,0.7,-25.99999999999921,-25.99999999999921,10709.799999999996,signal
2025-09-18 01:30:00,2025-09-18 06:00:00,long,1.18318,1.1818,-13.799999999999368,0.7,-14.499999999999368,-14.499999999999368,10695.299999999996,signal
2025-09-22 04:00:00,2025-09-22 08:00:00,long,1.17809,1.1766,-14.899999999999913,0.7,-15.599999999999913,-15.599999999999913,10679.699999999995,signal
2025-09-22 10:00:00,2025-09-23 01:00:00,long,1.17887,1.17882,-0.5000000000010552,0.7,-1.2000000000010551,-1.2000000000010551,10678.499999999995,signal
2025-09-23 02:30:00,2025-09-23 05:00:00,long,1.18028,1.17932,-9.600000000000719,0.7,-10.300000000000718,-10.300000000000718,10668.199999999993,signal
2025-09-23 07:30:00,2025-09-23 09:00:00,long,1.17996,1.17907,-8.899999999998354,0.7,-9.599999999998353,-9.599999999998353,10658.599999999995,signal
2025-09-23 10:00:00,2025-09-23 18:30:00,long,1.18053,1.18039,-1.40000000000029,0.7,-2.10000000000029,-2.10000000000029,10656.499999999995,signal
2025-09-26 01:00:00,2025-09-26 03:00:00,short,1.16762,1.16824,-6.199999999998429,0.7,-6.899999999998429,-6.899999999998429,10649.599999999997,signal
2025-09-26 04:00:00,2025-09-26 06:30:00,short,1.16722,1.1683,-10.799999999999699,0.7,-11.499999999999698,-11.499999999999698,10638.099999999997,signal
2025-09-30 21:30:00,2025-10-01 03:30:00,long,1.17378,1.1733,-4.8000000000003595,0.7,-5.50000000000036,-5.50000000000036,10632.599999999997,signal
2025-10-01 06:00:00,2025-10-01 09:00:00,long,1.17521,1.17261,-26.000000000001577,0.7,-26.700000000001577,-26.700000000001577,10605.899999999996,signal
2025-10-02 00:00:00,2025-10-02 06:30:00,long,1.17388,1.17376,-1.2000000000012,0.7,-1.9000000000012,-1.9000000000012,10603.999999999995,signal
2025-10-03 12:30:00,2025-10-05 13:00:00,long,1.17396,1.17204,-19.199999999999218,0.7,-19.899999999999217,-19.899999999999217,10584.099999999995,signal
2025-10-06 19:30:00,2025-10-08 07:30:00,short,1.16968,1.16319,64.90000000000107,0.7,64.20000000000107,64.20000000000107,10648.299999999996,signal
2025-10-08 08:30:00,2025-10-08 13:00:00,short,1.16218,1.16244,-2.5999999999992696,0.7,-3.2999999999992697,-3.2999999999992697,10644.999999999996,signal
2025-10-09 00:00:00,2025-10-09 23:00:00,short,1.16233,1.15747,48.60000000000086,0.7,47.90000000000086,47.90000000000086,10692.899999999998,signal
2025-10-09 23:30:00,2025-10-10 01:30:00,short,1.15701,1.15781,-7.999999999999119,0.7,-8.699999999999118,-8.699999999999118,10684.199999999999,signal
2025-10-10 05:00:00,2025-10-10 08:30:00,short,1.15679,1.15784,-10.499999999999954,0.7,-11.199999999999953,-11.199999999999953,10672.999999999998,signal
2025-10-13 02:00:00,2025-10-13 21:00:00,short,1.15904,1.15759,14.500000000001734,0.7,13.800000000001734,13.800000000001734,10686.8,signal
2025-10-14 00:30:00,2025-10-14 07:00:00,short,1.157,1.15761,-6.099999999999994,0.7,-6.7999999999999945,-6.7999999999999945,10680.0,signal
2025-10-14 14:00:00,2025-10-14 15:00:00,short,1.16005,1.16071,-6.599999999998829,0.7,-7.299999999998829,-7.299999999998829,10672.7,signal
2025-10-20 10:30:00,2025-10-20 18:30:00,short,1.16499,1.16532,-3.2999999999994145,0.7,-3.9999999999994147,-3.9999999999994147,10668.7,signal
2025-10-20 19:30:00,2025-10-21 23:00:00,short,1.16448,1.1614,30.799999999999716,0.7,30.099999999999717,30.099999999999717,10698.800000000001,signal
2025-10-22 01:00:00,2025-10-22 08:00:00,short,1.16014,1.16028,-1.40000000000029,0.7,-2.10000000000029,-2.10000000000029,10696.7,signal
2025-10-22 18:00:00,2025-10-23 02:00:00,short,1.15997,1.16037,-3.9999999999995595,0.7,-4.69999999999956,-4.69999999999956,10692.000000000002,signal
2025-10-23 02:30:00,2025-10-23 07:00:00,short,1.15963,1.16039,-7.600000000000939,0.7,-8.300000000000939,-8.300000000000939,10683.7,signal
2025-10-23 20:30:00,2025-10-23 21:00:00,short,1.1608,1.16097,-1.7000000000000348,0.7,-2.400000000000035,-2.400000000000035,10681.300000000001,signal
2025-10-23 22:00:00,2025-10-24 00:30:00,short,1.16064,1.16138,-7.4000000000018495,0.7,-8.100000000001849,-8.100000000001849,10673.199999999999,signal
2025-10-24 03:00:00,2025-10-24 03:30:00,short,1.16077,1.16116,-3.8999999999989043,0.7,-4.5999999999989045,-4.5999999999989045,10668.6,signal
2025-10-29 12:00:00,2025-10-29 22:00:00,short,1.16389,1.16331,5.800000000000249,0.7,5.100000000000249,5.100000000000249,10673.7,signal
2025-10-30 01:00:00,2025-10-30 03:00:00,short,1.16162,1.16257,-9.500000000000064,0.7,-10.200000000000063,-10.200000000000063,10663.5,signal
2025-10-30 04:00:00,2025-10-31 03:30:00,short,1.1613,1.15759,37.10000000000102,0.7,36.400000000001015,36.400000000001015,10699.900000000001,signal
2025-11-03 01:00:00,2025-11-03 09:00:00,short,1.15254,1.15284,-3.00000000000189,0.7,-3.70000000000189,-3.70000000000189,10696.199999999999,signal
2025-11-03 11:30:00,2025-11-03 23:00:00,short,1.15233,1.15255,-2.1999999999988695,0.7,-2.8999999999988697,-2.8999999999988697,10693.3,signal
2025-11-04 02:00:00,2025-11-04 21:00:00,short,1.15101,1.14899,20.200000000001328,0.7,19.50000000000133,19.50000000000133,10712.800000000001,signal
2025-11-05 00:00:00,2025-11-05 01:00:00,short,1.14859,1.14924,-6.500000000000394,0.7,-7.2000000000003945,-7.2000000000003945,10705.6,signal
2025-11-05 02:00:00,2025-11-05 04:30:00,short,1.14886,1.14882,0.40000000000040004,0.7,-0.2999999999995999,-0.2999999999995999,10705.300000000001,signal
2025-11-05 06:30:00,2025-11-05 12:00:00,short,1.14736,1.14919,-18.299999999999983,0.7,-18.999999999999982,-18.999999999999982,10686.300000000001,signal
2025-11-14 05:30:00,2025-11-14 07:30:00,long,1.16525,1.16233,-29.199999999998116,0.7,-29.899999999998116,-29.899999999998116,10656.400000000003,signal
2025-11-19 05:30:00,2025-11-20 07:00:00,short,1.15782,1.15438,34.40000000000109,0.7,33.70000000000109,33.7000000000011,10690.100000000004,signal
2025-11-20 13:30:00,2025-11-20 14:30:00,short,1.15261,1.15334,-7.300000000001194,0.7,-8.000000000001194,-8.000000000001194,10682.100000000002,signal
2025-11-20 15:30:00,2025-11-20 16:30:00,short,1.15277,1.15335,-5.800000000000249,0.7,-6.50000000000025,-6.50000000000025,10675.600000000002,signal
2025-11-21 02:30:00,2025-11-21 14:00:00,short,1.15253,1.15173,8.00000000000134,0.7,7.300000000001339,7.300000000001339,10682.900000000003,signal
2025-11-21 14:30:00,2025-11-23 19:00:00,short,1.15152,1.15147,0.5000000000010552,0.7,-0.1999999999989448,-0.1999999999989448,10682.700000000004,signal
